"subject_id","scenarios","treatment_id","paper_id","p","choice","endowment","A","gender","age","Design","KW_score"
"2020Bas115_1a_ymmo28",8,"2020Bas115_1a","2020Bas115",3856,3,10,0,1,36,"Within",-0.3
"2020Bas115_1a_ymmo28",9,"2020Bas115_1a","2020Bas115",3857,3,10,0,1,36,"Within",-0.6
"2020Bas115_1a_ymmo28",10,"2020Bas115_1a","2020Bas115",3858,3,10,0,1,36,"Within",-1
"2020Bas115_2a_aagi12",0,"2020Bas115_2a","2020Bas115",1109,3,10,0,1,26,"Within",-1
"2020Bas115_2a_aagi12",1,"2020Bas115_2a","2020Bas115",1110,3,10,0,1,26,"Within",-0.6
"2020Bas115_2a_aagi12",2,"2020Bas115_2a","2020Bas115",1111,3,10,0,1,26,"Within",-0.3
"2020Bas115_2a_aagi12",3,"2020Bas115_2a","2020Bas115",1112,3,10,1,1,26,"Within",0.3
"2020Bas115_2a_aagi12",4,"2020Bas115_2a","2020Bas115",1113,3,10,0,1,26,"Within",0.6
"2020Bas115_2a_aagi12",5,"2020Bas115_2a","2020Bas115",1114,3,10,0,1,26,"Within",1
"2020Bas115_2a_aagi12",6,"2020Bas115_2a","2020Bas115",1115,3,10,0,1,26,"Within",-0.3
"2020Bas115_2a_aagi12",7,"2020Bas115_2a","2020Bas115",1116,3,10,0,1,26,"Within",-0.3
"2020Bas115_2a_aagi12",8,"2020Bas115_2a","2020Bas115",1117,3,10,0,1,26,"Within",-0.6
"2020Bas115_2a_aagi12",9,"2020Bas115_2a","2020Bas115",1118,3,10,0,1,26,"Within",-1
"2020Bas115_2a_aagi12",10,"2020Bas115_2a","2020Bas115",1119,3,10,0,1,26,"Within",-1
"2020Bas115_2a_aamu03",0,"2020Bas115_2a","2020Bas115",1120,0,10,1,1,28,"Within",-1
"2020Bas115_2a_aamu03",1,"2020Bas115_2a","2020Bas115",1121,0,10,0,1,28,"Within",-1
"2020Bas115_2a_aamu03",2,"2020Bas115_2a","2020Bas115",1122,0,10,0,1,28,"Within",-1
"2020Bas115_2a_aamu03",3,"2020Bas115_2a","2020Bas115",1123,0,10,0,1,28,"Within",-0.6
"2020Bas115_2a_aamu03",4,"2020Bas115_2a","2020Bas115",1124,0,10,0,1,28,"Within",-0.3
"2020Bas115_2a_aamu03",5,"2020Bas115_2a","2020Bas115",1125,0,10,0,1,28,"Within",1
"2020Bas115_2a_aamu03",6,"2020Bas115_2a","2020Bas115",1126,0,10,0,1,28,"Within",-0.3
"2020Bas115_2a_aamu03",7,"2020Bas115_2a","2020Bas115",1127,0,10,0,1,28,"Within",-0.6
"2020Bas115_2a_aamu03",8,"2020Bas115_2a","2020Bas115",1128,0,10,0,1,28,"Within",-1
"2020Bas115_2a_aamu03",9,"2020Bas115_2a","2020Bas115",1129,0,10,0,1,28,"Within",-1
"2020Bas115_2a_aamu03",10,"2020Bas115_2a","2020Bas115",1130,0,10,0,1,28,"Within",-1
"2020Bas115_2a_aape01",0,"2020Bas115_2a","2020Bas115",1131,5,10,0,0,67,"Within",-1
"2020Bas115_2a_aape01",1,"2020Bas115_2a","2020Bas115",1132,5,10,0,0,67,"Within",-1
"2020Bas115_2a_aape01",2,"2020Bas115_2a","2020Bas115",1133,5,10,0,0,67,"Within",-1
"2020Bas115_2a_aape01",3,"2020Bas115_2a","2020Bas115",1134,5,10,0,0,67,"Within",-0.6
"2020Bas115_2a_aape01",4,"2020Bas115_2a","2020Bas115",1135,5,10,0,0,67,"Within",-0.6
"2020Bas115_2a_aape01",5,"2020Bas115_2a","2020Bas115",1136,5,10,1,0,67,"Within",1
"2020Bas115_2a_aape01",6,"2020Bas115_2a","2020Bas115",1137,5,10,0,0,67,"Within",-0.6
"2020Bas115_2a_aape01",7,"2020Bas115_2a","2020Bas115",1138,5,10,0,0,67,"Within",-0.6
"2020Bas115_2a_aape01",8,"2020Bas115_2a","2020Bas115",1139,5,10,0,0,67,"Within",-1
"2020Bas115_2a_aape01",9,"2020Bas115_2a","2020Bas115",1140,5,10,0,0,67,"Within",-1
"2020Bas115_2a_aape01",10,"2020Bas115_2a","2020Bas115",1141,5,10,0,0,67,"Within",-1
"2020Bas115_2a_aapo29",0,"2020Bas115_2a","2020Bas115",1142,4,10,0,1,21,"Within",-1
"2020Bas115_2a_aapo29",1,"2020Bas115_2a","2020Bas115",1143,4,10,0,1,21,"Within",-0.6
"2020Bas115_2a_aapo29",2,"2020Bas115_2a","2020Bas115",1144,4,10,0,1,21,"Within",-0.3
"2020Bas115_2a_aapo29",3,"2020Bas115_2a","2020Bas115",1145,4,10,0,1,21,"Within",-0.3
"2020Bas115_2a_aapo29",4,"2020Bas115_2a","2020Bas115",1146,4,10,1,1,21,"Within",0.3
"2020Bas115_2a_aapo29",5,"2020Bas115_2a","2020Bas115",1147,4,10,0,1,21,"Within",1
"2020Bas115_2a_aapo29",6,"2020Bas115_2a","2020Bas115",1148,4,10,0,1,21,"Within",0.6
"2020Bas115_2a_aapo29",7,"2020Bas115_2a","2020Bas115",1149,4,10,0,1,21,"Within",0.3
"2020Bas115_2a_aapo29",8,"2020Bas115_2a","2020Bas115",1150,4,10,0,1,21,"Within",-0.3
"2020Bas115_2a_aapo29",9,"2020Bas115_2a","2020Bas115",1151,4,10,0,1,21,"Within",-0.6
"2020Bas115_2a_aapo29",10,"2020Bas115_2a","2020Bas115",1152,4,10,0,1,21,"Within",-1
"2020Bas115_2a_aasi28",0,"2020Bas115_2a","2020Bas115",1153,3,10,0,1,25,"Within",-1
"2020Bas115_2a_aasi28",1,"2020Bas115_2a","2020Bas115",1154,3,10,0,1,25,"Within",-0.6
"2020Bas115_2a_aasi28",2,"2020Bas115_2a","2020Bas115",1155,3,10,0,1,25,"Within",-0.6
"2020Bas115_2a_aasi28",3,"2020Bas115_2a","2020Bas115",1156,3,10,1,1,25,"Within",-0.3
"2020Bas115_2a_aasi28",4,"2020Bas115_2a","2020Bas115",1157,3,10,0,1,25,"Within",0.3
"2020Bas115_2a_aasi28",5,"2020Bas115_2a","2020Bas115",1158,3,10,0,1,25,"Within",1
"2020Bas115_2a_aasi28",6,"2020Bas115_2a","2020Bas115",1159,3,10,0,1,25,"Within",1
"2020Bas115_2a_aasi28",7,"2020Bas115_2a","2020Bas115",1160,3,10,0,1,25,"Within",1
"2020Bas115_2a_aasi28",8,"2020Bas115_2a","2020Bas115",1161,3,10,0,1,25,"Within",1
"2020Bas115_2a_aasi28",9,"2020Bas115_2a","2020Bas115",1162,3,10,0,1,25,"Within",1
"2020Bas115_2a_aasi28",10,"2020Bas115_2a","2020Bas115",1163,3,10,0,1,25,"Within",1
"2020Bas115_2a_aatu01",0,"2020Bas115_2a","2020Bas115",1164,3,10,0,1,25,"Within",-0.3
"2020Bas115_2a_aatu01",1,"2020Bas115_2a","2020Bas115",1165,3,10,0,1,25,"Within",-0.3
"2020Bas115_2a_aatu01",2,"2020Bas115_2a","2020Bas115",1166,3,10,0,1,25,"Within",-0.3
"2020Bas115_2a_aatu01",3,"2020Bas115_2a","2020Bas115",1167,3,10,1,1,25,"Within",-0.3
"2020Bas115_2a_aatu01",4,"2020Bas115_2a","2020Bas115",1168,3,10,0,1,25,"Within",0.3
"2020Bas115_2a_aatu01",5,"2020Bas115_2a","2020Bas115",1169,3,10,0,1,25,"Within",1
"2020Bas115_2a_aatu01",6,"2020Bas115_2a","2020Bas115",1170,3,10,0,1,25,"Within",0.3
"2020Bas115_2a_aatu01",7,"2020Bas115_2a","2020Bas115",1171,3,10,0,1,25,"Within",-0.3
"2020Bas115_2a_aatu01",8,"2020Bas115_2a","2020Bas115",1172,3,10,0,1,25,"Within",-0.3
"2020Bas115_2a_aatu01",9,"2020Bas115_2a","2020Bas115",1173,3,10,0,1,25,"Within",-0.6
"2020Bas115_2a_aatu01",10,"2020Bas115_2a","2020Bas115",1174,3,10,0,1,25,"Within",-1
"2020Bas115_2a_abab05",0,"2020Bas115_2a","2020Bas115",1175,0,10,1,1,25,"Within",-1
"2020Bas115_2a_abab05",1,"2020Bas115_2a","2020Bas115",1176,0,10,0,1,25,"Within",-0.6
"2020Bas115_2a_abab05",2,"2020Bas115_2a","2020Bas115",1177,0,10,0,1,25,"Within",-0.3
"2020Bas115_2a_abab05",3,"2020Bas115_2a","2020Bas115",1178,0,10,0,1,25,"Within",0.3
"2020Bas115_2a_abab05",4,"2020Bas115_2a","2020Bas115",1179,0,10,0,1,25,"Within",0.6
"2020Bas115_2a_abab05",5,"2020Bas115_2a","2020Bas115",1180,0,10,0,1,25,"Within",1
"2020Bas115_2a_abab05",6,"2020Bas115_2a","2020Bas115",1181,0,10,0,1,25,"Within",0.6
"2020Bas115_2a_abab05",7,"2020Bas115_2a","2020Bas115",1182,0,10,0,1,25,"Within",0.3
"2020Bas115_2a_abab05",8,"2020Bas115_2a","2020Bas115",1183,0,10,0,1,25,"Within",-0.3
"2020Bas115_2a_abab05",9,"2020Bas115_2a","2020Bas115",1184,0,10,0,1,25,"Within",-0.6
"2020Bas115_2a_abab05",10,"2020Bas115_2a","2020Bas115",1185,0,10,0,1,25,"Within",-1
"2020Bas115_2a_abhu15",0,"2020Bas115_2a","2020Bas115",1186,0,10,1,1,25,"Within",-1
"2020Bas115_2a_abhu15",1,"2020Bas115_2a","2020Bas115",1187,0,10,0,1,25,"Within",-0.6
"2020Bas115_2a_abhu15",2,"2020Bas115_2a","2020Bas115",1188,0,10,0,1,25,"Within",-0.6
"2020Bas115_2a_abhu15",3,"2020Bas115_2a","2020Bas115",1189,0,10,0,1,25,"Within",-0.3
"2020Bas115_2a_abhu15",4,"2020Bas115_2a","2020Bas115",1190,0,10,0,1,25,"Within",-0.3
"2020Bas115_2a_abhu15",5,"2020Bas115_2a","2020Bas115",1191,0,10,0,1,25,"Within",0.6
"2020Bas115_2a_abhu15",6,"2020Bas115_2a","2020Bas115",1192,0,10,0,1,25,"Within",0.6
"2020Bas115_2a_abhu15",7,"2020Bas115_2a","2020Bas115",1193,0,10,0,1,25,"Within",0.6
"2020Bas115_2a_abhu15",8,"2020Bas115_2a","2020Bas115",1194,0,10,0,1,25,"Within",0.6
"2020Bas115_2a_abhu15",9,"2020Bas115_2a","2020Bas115",1195,0,10,0,1,25,"Within",1
"2020Bas115_2a_abhu15",10,"2020Bas115_2a","2020Bas115",1196,0,10,0,1,25,"Within",1
"2020Bas115_2a_abmo19",0,"2020Bas115_2a","2020Bas115",1197,3,10,0,0,23,"Within",-1
"2020Bas115_2a_abmo19",1,"2020Bas115_2a","2020Bas115",1198,3,10,0,0,23,"Within",-0.6
"2020Bas115_2a_abmo19",2,"2020Bas115_2a","2020Bas115",1199,3,10,0,0,23,"Within",-0.3
"2020Bas115_2a_abmo19",3,"2020Bas115_2a","2020Bas115",1200,3,10,1,0,23,"Within",0.3
"2020Bas115_2a_abmo19",4,"2020Bas115_2a","2020Bas115",1201,3,10,0,0,23,"Within",0.6
"2020Bas115_2a_abmo19",5,"2020Bas115_2a","2020Bas115",1202,3,10,0,0,23,"Within",1
"2020Bas115_2a_abmo19",6,"2020Bas115_2a","2020Bas115",1203,3,10,0,0,23,"Within",0.3
"2020Bas115_2a_abmo19",7,"2020Bas115_2a","2020Bas115",1204,3,10,0,0,23,"Within",0.3
"2020Bas115_2a_abmo19",8,"2020Bas115_2a","2020Bas115",1205,3,10,0,0,23,"Within",0.3
"2020Bas115_2a_abmo19",9,"2020Bas115_2a","2020Bas115",1206,3,10,0,0,23,"Within",0.3
"2020Bas115_2a_abmo19",10,"2020Bas115_2a","2020Bas115",1207,3,10,0,0,23,"Within",0.3
"2020Bas115_2a_abnu06",0,"2020Bas115_2a","2020Bas115",1208,3,10,0,0,26,"Within",-1
"2020Bas115_2a_abnu06",1,"2020Bas115_2a","2020Bas115",1209,3,10,0,0,26,"Within",-0.6
"2020Bas115_2a_abnu06",2,"2020Bas115_2a","2020Bas115",1210,3,10,0,0,26,"Within",-0.6
"2020Bas115_2a_abnu06",3,"2020Bas115_2a","2020Bas115",1211,3,10,1,0,26,"Within",-0.3
"2020Bas115_2a_abnu06",4,"2020Bas115_2a","2020Bas115",1212,3,10,0,0,26,"Within",-0.3
"2020Bas115_2a_abnu06",5,"2020Bas115_2a","2020Bas115",1213,3,10,0,0,26,"Within",0.6
"2020Bas115_2a_abnu06",6,"2020Bas115_2a","2020Bas115",1214,3,10,0,0,26,"Within",1
"2020Bas115_2a_abnu06",7,"2020Bas115_2a","2020Bas115",1215,3,10,0,0,26,"Within",1
"2020Bas115_2a_abnu06",8,"2020Bas115_2a","2020Bas115",1216,3,10,0,0,26,"Within",1
"2020Bas115_2a_abnu06",9,"2020Bas115_2a","2020Bas115",1217,3,10,0,0,26,"Within",1
"2020Bas115_2a_abnu06",10,"2020Bas115_2a","2020Bas115",1218,3,10,0,0,26,"Within",1
"2020Bas115_2a_abro29",0,"2020Bas115_2a","2020Bas115",1219,1,10,0,1,23,"Within",-1
"2020Bas115_2a_abro29",1,"2020Bas115_2a","2020Bas115",1220,1,10,1,1,23,"Within",-1
"2020Bas115_2a_abro29",2,"2020Bas115_2a","2020Bas115",1221,1,10,0,1,23,"Within",-0.6
"2020Bas115_2a_abro29",3,"2020Bas115_2a","2020Bas115",1222,1,10,0,1,23,"Within",-0.3
"2020Bas115_2a_abro29",4,"2020Bas115_2a","2020Bas115",1223,1,10,0,1,23,"Within",0.6
"2020Bas115_2a_abro29",5,"2020Bas115_2a","2020Bas115",1224,1,10,0,1,23,"Within",1
"2020Bas115_2a_abro29",6,"2020Bas115_2a","2020Bas115",1225,1,10,0,1,23,"Within",0.6
"2020Bas115_2a_abro29",7,"2020Bas115_2a","2020Bas115",1226,1,10,0,1,23,"Within",0.3
"2020Bas115_2a_abro29",8,"2020Bas115_2a","2020Bas115",1227,1,10,0,1,23,"Within",0.3
"2020Bas115_2a_abro29",9,"2020Bas115_2a","2020Bas115",1228,1,10,0,1,23,"Within",0.3
"2020Bas115_2a_abro29",10,"2020Bas115_2a","2020Bas115",1229,1,10,0,1,23,"Within",0.3
"2020Bas115_2a_abua11",0,"2020Bas115_2a","2020Bas115",1230,0,10,1,0,25,"Within",-1
"2020Bas115_2a_abua11",1,"2020Bas115_2a","2020Bas115",1231,0,10,0,0,25,"Within",-0.6
"2020Bas115_2a_abua11",2,"2020Bas115_2a","2020Bas115",1232,0,10,0,0,25,"Within",-0.3
"2020Bas115_2a_abua11",3,"2020Bas115_2a","2020Bas115",1233,0,10,0,0,25,"Within",-0.3
"2020Bas115_2a_abua11",4,"2020Bas115_2a","2020Bas115",1234,0,10,0,0,25,"Within",0.6
"2020Bas115_2a_abua11",5,"2020Bas115_2a","2020Bas115",1235,0,10,0,0,25,"Within",1
"2020Bas115_2a_abua11",6,"2020Bas115_2a","2020Bas115",1236,0,10,0,0,25,"Within",1
"2020Bas115_2a_abua11",7,"2020Bas115_2a","2020Bas115",1237,0,10,0,0,25,"Within",1
"2020Bas115_2a_abua11",8,"2020Bas115_2a","2020Bas115",1238,0,10,0,0,25,"Within",1
"2020Bas115_2a_abua11",9,"2020Bas115_2a","2020Bas115",1239,0,10,0,0,25,"Within",1
"2020Bas115_2a_abua11",10,"2020Bas115_2a","2020Bas115",1240,0,10,0,0,25,"Within",1
"2020Bas115_2a_aera20",0,"2020Bas115_2a","2020Bas115",1241,5,10,0,1,23,"Within",-1
"2020Bas115_2a_aera20",1,"2020Bas115_2a","2020Bas115",1242,5,10,0,1,23,"Within",-1
"2020Bas115_2a_aera20",2,"2020Bas115_2a","2020Bas115",1243,5,10,0,1,23,"Within",-0.6
"2020Bas115_2a_aera20",3,"2020Bas115_2a","2020Bas115",1244,5,10,0,1,23,"Within",-0.6
"2020Bas115_2a_aera20",4,"2020Bas115_2a","2020Bas115",1245,5,10,0,1,23,"Within",-0.3
"2020Bas115_2a_aera20",5,"2020Bas115_2a","2020Bas115",1246,5,10,1,1,23,"Within",0.3
"2020Bas115_2a_aera20",6,"2020Bas115_2a","2020Bas115",1247,5,10,0,1,23,"Within",0.3
"2020Bas115_2a_aera20",7,"2020Bas115_2a","2020Bas115",1248,5,10,0,1,23,"Within",0.6
"2020Bas115_2a_aera20",8,"2020Bas115_2a","2020Bas115",1249,5,10,0,1,23,"Within",1
"2020Bas115_2a_aera20",9,"2020Bas115_2a","2020Bas115",1250,5,10,0,1,23,"Within",1
"2020Bas115_2a_aera20",10,"2020Bas115_2a","2020Bas115",1251,5,10,0,1,23,"Within",1
"2020Bas115_2a_ahfo02",0,"2020Bas115_2a","2020Bas115",1252,5,10,0,1,25,"Within",-1
"2020Bas115_2a_ahfo02",1,"2020Bas115_2a","2020Bas115",1253,5,10,0,1,25,"Within",-0.6
"2020Bas115_2a_ahfo02",2,"2020Bas115_2a","2020Bas115",1254,5,10,0,1,25,"Within",-0.3
"2020Bas115_2a_ahfo02",3,"2020Bas115_2a","2020Bas115",1255,5,10,0,1,25,"Within",0.3
"2020Bas115_2a_ahfo02",4,"2020Bas115_2a","2020Bas115",1256,5,10,0,1,25,"Within",0.6
"2020Bas115_2a_ahfo02",5,"2020Bas115_2a","2020Bas115",1257,5,10,1,1,25,"Within",1
"2020Bas115_2a_ahfo02",6,"2020Bas115_2a","2020Bas115",1258,5,10,0,1,25,"Within",0.6
"2020Bas115_2a_ahfo02",7,"2020Bas115_2a","2020Bas115",1259,5,10,0,1,25,"Within",0.3
"2020Bas115_2a_ahfo02",8,"2020Bas115_2a","2020Bas115",1260,5,10,0,1,25,"Within",-0.3
"2020Bas115_2a_ahfo02",9,"2020Bas115_2a","2020Bas115",1261,5,10,0,1,25,"Within",-0.6
"2020Bas115_2a_ahfo02",10,"2020Bas115_2a","2020Bas115",1262,5,10,0,1,25,"Within",-1
"2020Bas115_2a_ahro05",0,"2020Bas115_2a","2020Bas115",1263,5,10,0,1,26,"Within",-1
"2020Bas115_2a_ahro05",1,"2020Bas115_2a","2020Bas115",1264,5,10,0,1,26,"Within",-0.6
"2020Bas115_2a_ahro05",2,"2020Bas115_2a","2020Bas115",1265,5,10,0,1,26,"Within",-0.6
"2020Bas115_2a_ahro05",3,"2020Bas115_2a","2020Bas115",1266,5,10,0,1,26,"Within",0.3
"2020Bas115_2a_ahro05",4,"2020Bas115_2a","2020Bas115",1267,5,10,0,1,26,"Within",0.3
"2020Bas115_2a_ahro05",5,"2020Bas115_2a","2020Bas115",1268,5,10,1,1,26,"Within",0.6
"2020Bas115_2a_ahro05",6,"2020Bas115_2a","2020Bas115",1269,5,10,0,1,26,"Within",0.3
"2020Bas115_2a_ahro05",7,"2020Bas115_2a","2020Bas115",1270,5,10,0,1,26,"Within",-0.3
"2020Bas115_2a_ahro05",8,"2020Bas115_2a","2020Bas115",1271,5,10,0,1,26,"Within",-0.6
"2020Bas115_2a_ahro05",9,"2020Bas115_2a","2020Bas115",1272,5,10,0,1,26,"Within",-1
"2020Bas115_2a_ahro05",10,"2020Bas115_2a","2020Bas115",1273,5,10,0,1,26,"Within",-1
"2020Bas115_2a_airr24",0,"2020Bas115_2a","2020Bas115",1274,5,10,0,0,25,"Within",-0.6
"2020Bas115_2a_airr24",1,"2020Bas115_2a","2020Bas115",1275,5,10,0,0,25,"Within",-0.6
"2020Bas115_2a_airr24",2,"2020Bas115_2a","2020Bas115",1276,5,10,0,0,25,"Within",-0.3
"2020Bas115_2a_airr24",3,"2020Bas115_2a","2020Bas115",1277,5,10,0,0,25,"Within",-0.3
"2020Bas115_2a_airr24",4,"2020Bas115_2a","2020Bas115",1278,5,10,0,0,25,"Within",0.3
"2020Bas115_2a_airr24",5,"2020Bas115_2a","2020Bas115",1279,5,10,1,0,25,"Within",0.6
"2020Bas115_2a_airr24",6,"2020Bas115_2a","2020Bas115",1280,5,10,0,0,25,"Within",1
"2020Bas115_2a_airr24",7,"2020Bas115_2a","2020Bas115",1281,5,10,0,0,25,"Within",1
"2020Bas115_2a_airr24",8,"2020Bas115_2a","2020Bas115",1282,5,10,0,0,25,"Within",1
"2020Bas115_2a_airr24",9,"2020Bas115_2a","2020Bas115",1283,5,10,0,0,25,"Within",1
"2020Bas115_2a_airr24",10,"2020Bas115_2a","2020Bas115",1284,5,10,0,0,25,"Within",1
"2020Bas115_2a_aiua23",0,"2020Bas115_2a","2020Bas115",1285,5,10,0,0,20,"Within",-1
"2020Bas115_2a_aiua23",1,"2020Bas115_2a","2020Bas115",1286,5,10,0,0,20,"Within",-1
"2020Bas115_2a_aiua23",2,"2020Bas115_2a","2020Bas115",1287,5,10,0,0,20,"Within",-0.6
"2020Bas115_2a_aiua23",3,"2020Bas115_2a","2020Bas115",1288,5,10,0,0,20,"Within",-0.3
"2020Bas115_2a_aiua23",4,"2020Bas115_2a","2020Bas115",1289,5,10,0,0,20,"Within",0.3
"2020Bas115_2a_aiua23",5,"2020Bas115_2a","2020Bas115",1290,5,10,1,0,20,"Within",1
"2020Bas115_2a_aiua23",6,"2020Bas115_2a","2020Bas115",1291,5,10,0,0,20,"Within",0.6
"2020Bas115_2a_aiua23",7,"2020Bas115_2a","2020Bas115",1292,5,10,0,0,20,"Within",-1
"2020Bas115_2a_aiua23",8,"2020Bas115_2a","2020Bas115",1293,5,10,0,0,20,"Within",-1
"2020Bas115_2a_aiua23",9,"2020Bas115_2a","2020Bas115",1294,5,10,0,0,20,"Within",-1
"2020Bas115_2a_aiua23",10,"2020Bas115_2a","2020Bas115",1295,5,10,0,0,20,"Within",-1
"2020Bas115_2a_ajee04",0,"2020Bas115_2a","2020Bas115",1296,0,10,1,1,26,"Within",-1
"2020Bas115_2a_ajee04",1,"2020Bas115_2a","2020Bas115",1297,0,10,0,1,26,"Within",-0.6
"2020Bas115_2a_ajee04",2,"2020Bas115_2a","2020Bas115",1298,0,10,0,1,26,"Within",-0.3
"2020Bas115_2a_ajee04",3,"2020Bas115_2a","2020Bas115",1299,0,10,0,1,26,"Within",0.3
"2020Bas115_2a_ajee04",4,"2020Bas115_2a","2020Bas115",1300,0,10,0,1,26,"Within",0.3
"2020Bas115_2a_ajee04",5,"2020Bas115_2a","2020Bas115",1301,0,10,0,1,26,"Within",0.3
"2020Bas115_2a_ajee04",6,"2020Bas115_2a","2020Bas115",1302,0,10,0,1,26,"Within",0.6
"2020Bas115_2a_ajee04",7,"2020Bas115_2a","2020Bas115",1303,0,10,0,1,26,"Within",1
"2020Bas115_2a_ajee04",8,"2020Bas115_2a","2020Bas115",1304,0,10,0,1,26,"Within",1
"2020Bas115_2a_ajee04",9,"2020Bas115_2a","2020Bas115",1305,0,10,0,1,26,"Within",1
"2020Bas115_2a_ajee04",10,"2020Bas115_2a","2020Bas115",1306,0,10,0,1,26,"Within",1
"2020Bas115_2a_ajmu24",0,"2020Bas115_2a","2020Bas115",1307,5,10,0,1,25,"Within",-1
"2020Bas115_2a_ajmu24",1,"2020Bas115_2a","2020Bas115",1308,5,10,0,1,25,"Within",-0.6
"2020Bas115_2a_ajmu24",2,"2020Bas115_2a","2020Bas115",1309,5,10,0,1,25,"Within",-0.6
"2020Bas115_2a_ajmu24",3,"2020Bas115_2a","2020Bas115",1310,5,10,0,1,25,"Within",-0.3
"2020Bas115_2a_ajmu24",4,"2020Bas115_2a","2020Bas115",1311,5,10,0,1,25,"Within",0.3
"2020Bas115_2a_ajmu24",5,"2020Bas115_2a","2020Bas115",1312,5,10,1,1,25,"Within",1
"2020Bas115_2a_ajmu24",6,"2020Bas115_2a","2020Bas115",1313,5,10,0,1,25,"Within",1
"2020Bas115_2a_ajmu24",7,"2020Bas115_2a","2020Bas115",1314,5,10,0,1,25,"Within",1
"2020Bas115_2a_ajmu24",8,"2020Bas115_2a","2020Bas115",1315,5,10,0,1,25,"Within",1
"2020Bas115_2a_ajmu24",9,"2020Bas115_2a","2020Bas115",1316,5,10,0,1,25,"Within",1
"2020Bas115_2a_ajmu24",10,"2020Bas115_2a","2020Bas115",1317,5,10,0,1,25,"Within",1
"2020Bas115_2a_albu24",0,"2020Bas115_2a","2020Bas115",1318,1,10,0,0,28,"Within",-1
"2020Bas115_2a_albu24",1,"2020Bas115_2a","2020Bas115",1319,1,10,1,0,28,"Within",-0.6
"2020Bas115_2a_albu24",2,"2020Bas115_2a","2020Bas115",1320,1,10,0,0,28,"Within",-0.6
"2020Bas115_2a_albu24",3,"2020Bas115_2a","2020Bas115",1321,1,10,0,0,28,"Within",-0.3
"2020Bas115_2a_albu24",4,"2020Bas115_2a","2020Bas115",1322,1,10,0,0,28,"Within",0.6
"2020Bas115_2a_albu24",5,"2020Bas115_2a","2020Bas115",1323,1,10,0,0,28,"Within",0.6
"2020Bas115_2a_albu24",6,"2020Bas115_2a","2020Bas115",1324,1,10,0,0,28,"Within",1
"2020Bas115_2a_albu24",7,"2020Bas115_2a","2020Bas115",1325,1,10,0,0,28,"Within",1
"2020Bas115_2a_albu24",8,"2020Bas115_2a","2020Bas115",1326,1,10,0,0,28,"Within",1
"2020Bas115_2a_albu24",9,"2020Bas115_2a","2020Bas115",1327,1,10,0,0,28,"Within",1
"2020Bas115_2a_albu24",10,"2020Bas115_2a","2020Bas115",1328,1,10,0,0,28,"Within",1
"2020Bas115_2a_amdi04",0,"2020Bas115_2a","2020Bas115",1329,5,10,0,0,20,"Within",-1
"2020Bas115_2a_amdi04",1,"2020Bas115_2a","2020Bas115",1330,5,10,0,0,20,"Within",-0.6
"2020Bas115_2a_amdi04",2,"2020Bas115_2a","2020Bas115",1331,5,10,0,0,20,"Within",-0.3
"2020Bas115_2a_amdi04",3,"2020Bas115_2a","2020Bas115",1332,5,10,0,0,20,"Within",0.3
"2020Bas115_2a_amdi04",4,"2020Bas115_2a","2020Bas115",1333,5,10,0,0,20,"Within",0.6
"2020Bas115_2a_amdi04",5,"2020Bas115_2a","2020Bas115",1334,5,10,1,0,20,"Within",1
"2020Bas115_2a_amdi04",6,"2020Bas115_2a","2020Bas115",1335,5,10,0,0,20,"Within",-0.3
"2020Bas115_2a_amdi04",7,"2020Bas115_2a","2020Bas115",1336,5,10,0,0,20,"Within",-0.6
"2020Bas115_2a_amdi04",8,"2020Bas115_2a","2020Bas115",1337,5,10,0,0,20,"Within",-0.6
"2020Bas115_2a_amdi04",9,"2020Bas115_2a","2020Bas115",1338,5,10,0,0,20,"Within",-0.6
"2020Bas115_2a_amdi04",10,"2020Bas115_2a","2020Bas115",1339,5,10,0,0,20,"Within",-1
"2020Bas115_2a_amhe10",0,"2020Bas115_2a","2020Bas115",1340,4,10,0,1,22,"Within",-1
"2020Bas115_2a_amhe10",1,"2020Bas115_2a","2020Bas115",1341,4,10,0,1,22,"Within",-1
"2020Bas115_2a_amhe10",2,"2020Bas115_2a","2020Bas115",1342,4,10,0,1,22,"Within",-1
"2020Bas115_2a_amhe10",3,"2020Bas115_2a","2020Bas115",1343,4,10,0,1,22,"Within",-0.6
"2020Bas115_2a_amhe10",4,"2020Bas115_2a","2020Bas115",1344,4,10,1,1,22,"Within",0.3
"2020Bas115_2a_amhe10",5,"2020Bas115_2a","2020Bas115",1345,4,10,0,1,22,"Within",1
"2020Bas115_2a_amhe10",6,"2020Bas115_2a","2020Bas115",1346,4,10,0,1,22,"Within",-0.3
"2020Bas115_2a_amhe10",7,"2020Bas115_2a","2020Bas115",1347,4,10,0,1,22,"Within",-0.3
"2020Bas115_2a_amhe10",8,"2020Bas115_2a","2020Bas115",1348,4,10,0,1,22,"Within",-0.3
"2020Bas115_2a_amhe10",9,"2020Bas115_2a","2020Bas115",1349,4,10,0,1,22,"Within",-0.6
"2020Bas115_2a_amhe10",10,"2020Bas115_2a","2020Bas115",1350,4,10,0,1,22,"Within",-1
"2020Bas115_2a_amko28",0,"2020Bas115_2a","2020Bas115",1351,6,10,0,0,21,"Within",-1
"2020Bas115_2a_amko28",1,"2020Bas115_2a","2020Bas115",1352,6,10,0,0,21,"Within",-1
